,Timestamp,Energy Consumption (kWh),Temperature (°C),Building Occupancy,Energy Tariff ($/kWh)
4591,7/11/2023 7:00,18.63,28.06,98.0,0.25
4592,7/11/2023 8:00,11.1,20.2,129.0,0.28
4593,7/11/2023 9:00,6.54,28.74,137.0,0.24
4594,7/11/2023 10:00,21.58,25.59,120.0,0.27
4595,7/11/2023 11:00,24.27,22.33,11.0,0.24
4596,7/11/2023 12:00,17.93,21.15,21.0,0.22
4597,7/11/2023 13:00,24.03,21.97,40.0,0.29
4598,7/11/2023 14:00,5.35,27.31,116.0,0.23
4599,7/11/2023 15:00,8.21,33.94,93.0,0.19
4600,7/11/2023 16:00,11.08,31.53,19.0,0.26
4601,7/11/2023 17:00,17.25,19.91,44.0,0.12
4602,7/11/2023 18:00,23.2,26.36,87.0,0.13
4603,7/11/2023 19:00,6.73,26.66,17.0,0.27
4604,7/11/2023 20:00,7.62,16.27,85.0,0.15
4605,7/11/2023 21:00,11.14,34.44,90.0,0.11
4606,7/11/2023 22:00,20.72,15.1,108.0,0.17
4607,7/11/2023 23:00,24.0,31.84,55.0,0.2
4608,7/12/2023 0:00,20.47,17.26,29.0,0.27
4609,7/12/2023 1:00,5.19,16.75,129.0,0.14
4610,7/12/2023 2:00,8.23,15.97,21.0,0.11
4611,7/12/2023 3:00,10.04,16.21,87.0,0.21
4612,7/12/2023 4:00,23.04,26.07,25.0,0.19
4613,7/12/2023 5:00,19.47,32.78,102.0,0.21
4614,7/12/2023 6:00,9.78,31.02,125.0,0.21
4615,7/12/2023 7:00,8.5,30.99,30.0,0.19
4616,7/12/2023 8:00,6.49,28.3,46.0,0.25
4617,7/12/2023 9:00,13.73,31.97,27.0,0.28
4618,7/12/2023 10:00,5.98,25.81,110.0,0.2
4619,7/12/2023 11:00,18.15,23.27,66.0,0.12
4620,7/12/2023 12:00,24.6,26.57,119.0,0.21
4621,7/12/2023 13:00,23.94,32.58,29.0,0.3
4622,7/12/2023 14:00,14.04,19.53,8.0,0.27
4623,7/12/2023 15:00,16.11,30.21,128.0,0.12
4624,7/12/2023 16:00,14.02,24.78,16.0,0.15
4625,7/12/2023 17:00,12.95,18.83,131.0,0.21
4626,7/12/2023 18:00,16.89,28.08,62.0,0.14
4627,7/12/2023 19:00,9.94,16.35,78.0,0.28
4628,7/12/2023 20:00,9.3,33.81,46.0,0.12
4629,7/12/2023 21:00,22.88,32.32,31.0,0.18
4630,7/12/2023 22:00,17.19,33.17,129.0,0.19
4631,7/12/2023 23:00,11.28,18.08,36.0,0.28
4632,7/13/2023 0:00,10.79,18.64,109.0,0.23
4633,7/13/2023 1:00,24.84,16.0,93.0,0.15
4634,7/13/2023 2:00,10.97,30.83,53.0,0.23
4635,7/13/2023 3:00,20.4,18.67,70.0,0.1
4636,7/13/2023 4:00,18.6,27.45,78.0,0.15
4637,7/13/2023 5:00,22.89,34.76,11.0,0.28
4638,7/13/2023 6:00,24.7,34.93,65.0,0.29
4639,7/13/2023 7:00,12.83,30.52,69.0,0.13
4640,7/13/2023 8:00,22.74,23.24,94.0,0.26
4641,7/13/2023 9:00,20.22,21.83,123.0,0.24
4642,7/13/2023 10:00,10.67,15.01,118.0,0.18
4643,7/13/2023 11:00,5.42,22.65,71.0,0.21
4644,7/13/2023 12:00,18.29,18.74,85.0,0.29
4645,7/13/2023 13:00,16.54,28.93,84.0,0.13
4646,7/13/2023 14:00,20.08,23.43,62.0,0.28
4647,7/13/2023 15:00,24.2,17.72,106.0,0.13
4648,7/13/2023 16:00,8.98,20.46,34.0,0.13
4649,7/13/2023 17:00,17.05,17.48,8.0,0.13
4650,7/13/2023 18:00,11.47,32.46,46.0,0.23
4651,7/13/2023 19:00,17.32,15.95,35.0,0.26
4652,7/13/2023 20:00,21.8,21.15,42.0,0.22
4653,7/13/2023 21:00,22.47,29.26,145.0,0.15
4654,7/13/2023 22:00,21.04,24.83,103.0,0.24
4655,7/13/2023 23:00,9.89,25.36,101.0,0.1
4656,7/14/2023 0:00,12.0,33.6,66.0,0.11
4657,7/14/2023 1:00,6.12,17.41,127.0,0.3
4658,7/14/2023 2:00,19.6,21.89,19.0,0.2
4659,7/14/2023 3:00,9.5,32.39,61.0,0.27
4660,7/14/2023 4:00,10.61,24.37,142.0,0.22
4661,7/14/2023 5:00,8.83,22.51,113.0,0.24
4662,7/14/2023 6:00,16.35,21.68,53.0,0.17
4663,7/14/2023 7:00,7.64,33.68,119.0,0.2
4664,7/14/2023 8:00,6.95,34.9,78.0,0.26
4665,7/14/2023 9:00,23.21,29.26,45.0,0.29
4666,7/14/2023 10:00,17.1,31.86,100.0,0.17
4667,7/14/2023 11:00,23.33,22.21,114.0,0.13
4668,7/14/2023 12:00,10.43,21.53,10.0,0.14
4669,7/14/2023 13:00,12.51,19.96,135.0,0.17
4670,7/14/2023 14:00,6.48,30.93,123.0,0.28
4671,7/14/2023 15:00,20.31,20.54,93.0,0.23
4672,7/14/2023 16:00,15.26,22.9,36.0,0.21
4673,7/14/2023 17:00,22.17,21.8,55.0,0.26
4674,7/14/2023 18:00,15.73,24.84,87.0,0.11
4675,7/14/2023 19:00,13.66,24.61,140.0,0.17
4676,7/14/2023 20:00,10.17,28.84,39.0,0.2
4677,7/14/2023 21:00,6.33,27.69,15.0,0.14
4678,7/14/2023 22:00,10.24,27.96,14.0,0.2
4679,7/14/2023 23:00,17.67,33.58,54.0,0.13
4680,7/15/2023 0:00,24.26,18.41,91.0,0.29
4681,7/15/2023 1:00,17.99,27.33,133.0,0.28
4682,7/15/2023 2:00,19.43,25.5,45.0,0.24
4683,7/15/2023 3:00,24.52,31.98,22.0,0.26
4684,7/15/2023 4:00,20.9,24.95,80.0,0.24
4685,7/15/2023 5:00,23.82,16.67,91.0,0.25
4686,7/15/2023 6:00,15.6,22.74,35.0,0.13
4687,7/15/2023 7:00,15.9,34.07,10.0,0.27
4688,7/15/2023 8:00,14.93,17.92,80.0,0.23
4689,7/15/2023 9:00,9.84,29.47,15.0,0.18
4690,7/15/2023 10:00,12.01,25.87,67.0,0.13
4691,7/15/2023 11:00,18.64,30.36,75.0,0.19
4692,7/15/2023 12:00,20.97,32.89,50.0,0.19
4693,7/15/2023 13:00,23.2,16.56,139.0,0.23
4694,7/15/2023 14:00,13.78,25.15,18.0,0.15
4695,7/15/2023 15:00,13.57,16.09,20.0,0.15
4696,7/15/2023 16:00,7.03,27.91,29.0,0.11
4697,7/15/2023 17:00,14.9,34.87,101.0,0.18
4698,7/15/2023 18:00,19.17,23.76,65.0,0.18
4699,7/15/2023 19:00,10.29,34.93,24.0,0.24
4700,7/15/2023 20:00,14.74,31.98,50.0,0.11
4701,7/15/2023 21:00,19.87,18.5,5.0,0.19
4702,7/15/2023 22:00,16.92,24.33,70.0,0.19
4703,7/15/2023 23:00,23.24,21.55,107.0,0.27
4704,7/16/2023 0:00,16.37,19.4,74.0,0.13
4705,7/16/2023 1:00,22.32,20.08,12.0,0.15
4706,7/16/2023 2:00,8.63,33.55,95.0,0.25
4707,7/16/2023 3:00,19.76,19.86,10.0,0.25
4708,7/16/2023 4:00,19.51,20.47,107.0,0.17
4709,7/16/2023 5:00,8.86,21.79,100.0,0.29
4710,7/16/2023 6:00,6.88,29.77,116.0,0.13
4711,7/16/2023 7:00,10.21,32.95,5.0,0.24
4712,7/16/2023 8:00,21.44,30.31,72.0,0.13
4713,7/16/2023 9:00,16.18,29.4,76.0,0.15
4714,7/16/2023 10:00,12.74,21.18,122.0,0.18
4715,7/16/2023 11:00,7.12,18.65,142.0,0.13
4716,7/16/2023 12:00,14.5,29.67,129.0,0.3
4717,7/16/2023 13:00,23.3,23.11,145.0,0.28
4718,7/16/2023 14:00,14.88,27.47,76.0,0.13
4719,7/16/2023 15:00,19.79,19.26,37.0,0.18
4720,7/16/2023 16:00,22.03,20.89,57.0,0.24
4721,7/16/2023 17:00,20.9,26.93,88.0,0.23
4722,7/16/2023 18:00,9.1,27.03,123.0,0.22
4723,7/16/2023 19:00,18.2,29.2,114.0,0.27
4724,7/16/2023 20:00,19.56,21.81,108.0,0.29
4725,7/16/2023 21:00,9.1,22.51,33.0,0.15
4726,7/16/2023 22:00,7.85,23.25,29.0,0.11
4727,7/16/2023 23:00,16.87,28.88,137.0,0.28
4728,7/17/2023 0:00,7.84,18.16,42.0,0.2
4729,7/17/2023 1:00,21.64,24.09,28.0,0.17
4730,7/17/2023 2:00,21.1,32.36,133.0,0.21
4731,7/17/2023 3:00,6.26,32.34,48.0,0.26
4732,7/17/2023 4:00,21.52,30.92,148.0,0.14
4733,7/17/2023 5:00,8.07,21.22,69.0,0.13
4734,7/17/2023 6:00,15.58,17.92,39.0,0.23
4735,7/17/2023 7:00,14.15,32.76,46.0,0.23
4736,7/17/2023 8:00,19.03,29.31,30.0,0.11
4737,7/17/2023 9:00,17.3,24.43,43.0,0.13
4738,7/17/2023 10:00,16.48,24.86,67.0,0.13
4739,7/17/2023 11:00,12.39,27.36,24.0,0.24
4740,7/17/2023 12:00,17.47,23.54,124.0,0.29
4741,7/17/2023 13:00,22.69,33.05,148.0,0.19
4742,7/17/2023 14:00,6.39,33.88,66.0,0.29
4743,7/17/2023 15:00,12.57,18.87,43.0,0.29
4744,7/17/2023 16:00,23.26,19.34,85.0,0.14
4745,7/17/2023 17:00,20.86,28.9,44.0,0.19
4746,7/17/2023 18:00,23.25,16.2,13.0,0.22
4747,7/17/2023 19:00,16.74,17.87,138.0,0.21
4748,7/17/2023 20:00,6.15,34.38,73.0,0.28
4749,7/17/2023 21:00,21.98,23.73,41.0,0.25
4750,7/17/2023 22:00,8.61,29.98,145.0,0.2
4751,7/17/2023 23:00,19.61,23.04,80.0,0.26
4752,7/18/2023 0:00,22.38,23.66,40.0,0.29
4753,7/18/2023 1:00,5.57,22.85,64.0,0.27
4754,7/18/2023 2:00,21.86,30.57,74.0,0.17
4755,7/18/2023 3:00,11.73,25.12,54.0,0.17
4756,7/18/2023 4:00,19.71,24.97,27.0,0.21
4757,7/18/2023 5:00,24.92,18.62,123.0,0.15
4758,7/18/2023 6:00,8.31,33.64,60.0,0.26
4759,7/18/2023 7:00,18.78,30.72,68.0,0.26
4760,7/18/2023 8:00,21.29,20.13,33.0,0.12
4761,7/18/2023 9:00,11.29,25.14,72.0,0.3
4762,7/18/2023 10:00,22.3,34.43,122.0,0.16
4763,7/18/2023 11:00,5.78,19.84,21.0,0.22
4764,7/18/2023 12:00,14.74,31.21,11.0,0.27
4765,7/18/2023 13:00,11.02,31.81,102.0,0.15
4766,7/18/2023 14:00,17.29,30.51,136.0,0.18
4767,7/18/2023 15:00,23.4,20.53,96.0,0.15
4768,7/18/2023 16:00,18.93,32.38,27.0,0.2
4769,7/18/2023 17:00,15.76,29.02,76.0,0.12
4770,7/18/2023 18:00,21.5,26.16,112.0,0.17
4771,7/18/2023 19:00,8.46,26.87,69.0,0.11
4772,7/18/2023 20:00,15.85,20.45,134.0,0.29
4773,7/18/2023 21:00,6.25,28.7,133.0,0.26
4774,7/18/2023 22:00,19.81,17.98,9.0,0.21
4775,7/18/2023 23:00,6.88,18.17,121.0,0.26
4776,7/19/2023 0:00,9.45,33.84,56.0,0.24
4777,7/19/2023 1:00,16.38,32.93,27.0,0.12
4778,7/19/2023 2:00,15.69,24.76,109.0,0.19
4779,7/19/2023 3:00,20.33,21.72,99.0,0.18
4780,7/19/2023 4:00,6.56,16.36,146.0,0.29
4781,7/19/2023 5:00,16.13,30.26,110.0,0.22
4782,7/19/2023 6:00,20.04,15.44,145.0,0.11
4783,7/19/2023 7:00,7.12,22.04,123.0,0.28
4784,7/19/2023 8:00,21.06,28.14,138.0,0.27
4785,7/19/2023 9:00,7.63,32.99,132.0,0.27
4786,7/19/2023 10:00,23.82,34.83,38.0,0.12
4787,7/19/2023 11:00,23.53,17.93,93.0,0.24
4788,7/19/2023 12:00,20.79,30.64,84.0,0.14
4789,7/19/2023 13:00,23.18,17.56,97.0,0.13
4790,7/19/2023 14:00,22.06,17.32,67.0,0.11
4791,7/19/2023 15:00,17.3,22.26,14.0,0.19
4792,7/19/2023 16:00,16.67,18.07,63.0,0.29
4793,7/19/2023 17:00,18.37,25.96,47.0,0.22
4794,7/19/2023 18:00,21.58,25.24,129.0,0.19
4795,7/19/2023 19:00,10.95,33.78,35.0,0.16
4796,7/19/2023 20:00,5.4,33.92,37.0,0.11
4797,7/19/2023 21:00,17.25,30.78,126.0,0.28
4798,7/19/2023 22:00,12.52,19.07,137.0,0.22
4799,7/19/2023 23:00,10.7,24.73,82.0,0.22
4800,7/20/2023 0:00,5.02,15.1,52.0,0.25
4801,7/20/2023 1:00,16.48,34.24,52.0,0.21
4802,7/20/2023 2:00,21.23,32.71,112.0,0.2
4803,7/20/2023 3:00,7.91,20.54,91.0,0.28
4804,7/20/2023 4:00,12.5,16.98,26.0,0.25
4805,7/20/2023 5:00,8.93,23.33,21.0,0.1
4806,7/20/2023 6:00,18.01,24.23,131.0,0.24
4807,7/20/2023 7:00,13.89,18.86,134.0,0.15
4808,7/20/2023 8:00,19.4,23.85,132.0,0.27
4809,7/20/2023 9:00,13.41,22.59,9.0,0.14
4810,7/20/2023 10:00,24.63,27.4,60.0,0.21
4811,7/20/2023 11:00,5.87,19.5,16.0,0.1
4812,7/20/2023 12:00,23.85,23.96,149.0,0.27
4813,7/20/2023 13:00,22.88,25.68,90.0,0.2
4814,7/20/2023 14:00,5.69,26.19,132.0,0.12
4815,7/20/2023 15:00,10.74,34.74,136.0,0.29
4816,7/20/2023 16:00,19.07,33.17,113.0,0.23
4817,7/20/2023 17:00,22.45,19.31,46.0,0.17
4818,7/20/2023 18:00,5.97,15.86,38.0,0.29
4819,7/20/2023 19:00,15.01,19.77,98.0,0.11
4820,7/20/2023 20:00,5.86,23.9,134.0,0.24
4821,7/20/2023 21:00,24.91,30.11,59.0,0.2
4822,7/20/2023 22:00,17.08,20.98,64.0,0.17
4823,7/20/2023 23:00,20.16,29.15,76.0,0.28
4824,7/21/2023 0:00,10.88,19.57,125.0,0.18
4825,7/21/2023 1:00,13.93,16.29,73.0,0.3
4826,7/21/2023 2:00,6.48,29.21,37.0,0.18
4827,7/21/2023 3:00,5.08,16.09,137.0,0.21
4828,7/21/2023 4:00,11.47,33.17,97.0,0.12
4829,7/21/2023 5:00,11.05,22.58,124.0,0.2
4830,7/21/2023 6:00,14.93,16.31,80.0,0.11
4831,7/21/2023 7:00,17.42,15.73,46.0,0.27
4832,7/21/2023 8:00,11.17,16.58,15.0,0.19
4833,7/21/2023 9:00,14.69,27.01,111.0,0.14
4834,7/21/2023 10:00,17.12,30.75,22.0,0.29
4835,7/21/2023 11:00,10.76,26.72,99.0,0.25
4836,7/21/2023 12:00,15.6,24.0,71.0,0.23
4837,7/21/2023 13:00,19.02,18.84,145.0,0.11
4838,7/21/2023 14:00,14.77,21.14,123.0,0.28
4839,7/21/2023 15:00,20.36,25.25,58.0,0.21
4840,7/21/2023 16:00,16.25,22.74,73.0,0.2
4841,7/21/2023 17:00,8.07,17.78,97.0,0.28
4842,7/21/2023 18:00,11.58,22.94,148.0,0.13
4843,7/21/2023 19:00,17.37,33.36,126.0,0.24
4844,7/21/2023 20:00,11.86,26.17,19.0,0.12
4845,7/21/2023 21:00,21.31,28.03,115.0,0.19
4846,7/21/2023 22:00,6.5,16.61,126.0,0.19
4847,7/21/2023 23:00,9.47,26.06,105.0,0.24
4848,7/22/2023 0:00,9.26,29.04,48.0,0.27
4849,7/22/2023 1:00,12.99,18.11,85.0,0.29
4850,7/22/2023 2:00,5.02,29.72,13.0,0.1
4851,7/22/2023 3:00,17.64,30.81,134.0,0.23
4852,7/22/2023 4:00,7.79,32.28,58.0,0.28
4853,7/22/2023 5:00,8.74,24.24,17.0,0.24
4854,7/22/2023 6:00,18.73,33.97,54.0,0.14
4855,7/22/2023 7:00,6.18,25.98,57.0,0.11
4856,7/22/2023 8:00,22.21,26.37,31.0,0.17
4857,7/22/2023 9:00,23.82,16.98,43.0,0.15
4858,7/22/2023 10:00,19.83,23.67,94.0,0.3
4859,7/22/2023 11:00,22.12,30.03,50.0,0.27
4860,7/22/2023 12:00,15.73,19.81,108.0,0.12
4861,7/22/2023 13:00,17.44,34.12,40.0,0.26
4862,7/22/2023 14:00,14.77,16.34,97.0,0.1
4863,7/22/2023 15:00,15.31,27.2,56.0,0.18
4864,7/22/2023 16:00,12.32,15.75,146.0,0.22
4865,7/22/2023 17:00,22.67,26.5,121.0,0.28
4866,7/22/2023 18:00,20.55,20.19,117.0,0.21
4867,7/22/2023 19:00,17.96,33.01,148.0,0.28
4868,7/22/2023 20:00,15.95,30.67,45.0,0.28
4869,7/22/2023 21:00,9.74,16.36,140.0,0.1
4870,7/22/2023 22:00,19.5,28.79,83.0,0.12
4871,7/22/2023 23:00,22.6,30.22,45.0,0.22
4872,7/23/2023 0:00,23.19,26.57,11.0,0.17
4873,7/23/2023 1:00,10.89,28.48,88.0,0.11
4874,7/23/2023 2:00,13.82,20.68,21.0,0.15
4875,7/23/2023 3:00,6.04,33.9,30.0,0.27
4876,7/23/2023 4:00,7.0,15.31,71.0,0.24
4877,7/23/2023 5:00,11.75,15.22,100.0,0.18
4878,7/23/2023 6:00,24.0,33.39,120.0,0.24
4879,7/23/2023 7:00,9.97,31.73,36.0,0.29
4880,7/23/2023 8:00,24.21,15.06,46.0,0.1
4881,7/23/2023 9:00,22.51,32.04,113.0,0.27
4882,7/23/2023 10:00,12.25,33.06,36.0,0.19
4883,7/23/2023 11:00,18.34,33.46,34.0,0.2
4884,7/23/2023 12:00,14.87,30.28,48.0,0.17
4885,7/23/2023 13:00,24.19,31.59,9.0,0.19
4886,7/23/2023 14:00,21.75,21.01,132.0,0.15
4887,7/23/2023 15:00,10.45,15.9,115.0,0.22
4888,7/23/2023 16:00,21.61,24.78,148.0,0.26
4889,7/23/2023 17:00,15.1,24.35,79.0,0.17
4890,7/23/2023 18:00,21.44,19.38,74.0,0.16
4891,7/23/2023 19:00,6.73,34.66,25.0,0.23
4892,7/23/2023 20:00,11.17,33.93,86.0,0.12
4893,7/23/2023 21:00,5.84,23.56,98.0,0.16
4894,7/23/2023 22:00,21.27,34.5,12.0,0.22
4895,7/23/2023 23:00,10.35,22.64,6.0,0.25
4896,7/24/2023 0:00,15.36,28.17,21.0,0.19
4897,7/24/2023 1:00,11.76,32.71,143.0,0.2
4898,7/24/2023 2:00,20.77,25.11,137.0,0.24
4899,7/24/2023 3:00,12.1,19.46,60.0,0.26
4900,7/24/2023 4:00,17.25,22.01,80.0,0.24
4901,7/24/2023 5:00,17.44,24.8,9.0,0.22
4902,7/24/2023 6:00,18.75,29.19,34.0,0.12
4903,7/24/2023 7:00,16.26,16.09,54.0,0.25
4904,7/24/2023 8:00,22.34,17.33,11.0,0.17
4905,7/24/2023 9:00,23.05,26.72,103.0,0.29
4906,7/24/2023 10:00,23.8,33.71,49.0,0.19
4907,7/24/2023 11:00,16.4,30.15,116.0,0.19
4908,7/24/2023 12:00,5.95,26.11,104.0,0.11
4909,7/24/2023 13:00,23.57,18.54,32.0,0.24
4910,7/24/2023 14:00,23.96,33.3,45.0,0.26
4911,7/24/2023 15:00,16.77,28.6,142.0,0.17
4912,7/24/2023 16:00,22.66,24.75,81.0,0.15
4913,7/24/2023 17:00,10.58,33.16,96.0,0.24
4914,7/24/2023 18:00,20.79,27.81,103.0,0.27
4915,7/24/2023 19:00,13.27,30.58,73.0,0.2
4916,7/24/2023 20:00,5.55,31.26,98.0,0.22
4917,7/24/2023 21:00,18.31,26.91,131.0,0.26
4918,7/24/2023 22:00,10.04,29.24,43.0,0.11
4919,7/24/2023 23:00,15.74,15.15,135.0,0.3
4920,7/25/2023 0:00,5.88,27.34,85.0,0.11
4921,7/25/2023 1:00,14.5,29.05,148.0,0.16
4922,7/25/2023 2:00,10.61,15.74,13.0,0.2
4923,7/25/2023 3:00,19.86,22.68,26.0,0.1
4924,7/25/2023 4:00,9.61,24.5,92.0,0.25
4925,7/25/2023 5:00,11.38,17.65,141.0,0.23
4926,7/25/2023 6:00,23.95,23.66,27.0,0.25
4927,7/25/2023 7:00,13.09,19.28,55.0,0.14
4928,7/25/2023 8:00,19.3,23.04,144.0,0.17
4929,7/25/2023 9:00,8.75,26.65,121.0,0.18
4930,7/25/2023 10:00,21.07,19.14,52.0,0.13
4931,7/25/2023 11:00,15.88,17.32,67.0,0.21
4932,7/25/2023 12:00,10.79,25.63,112.0,0.22
4933,7/25/2023 13:00,9.02,32.49,88.0,0.16
4934,7/25/2023 14:00,10.57,33.66,26.0,0.12
4935,7/25/2023 15:00,16.89,34.17,10.0,0.28
4936,7/25/2023 16:00,7.04,30.66,55.0,0.16
4937,7/25/2023 17:00,21.02,15.11,50.0,0.18
4938,7/25/2023 18:00,22.28,28.84,94.0,0.19
4939,7/25/2023 19:00,13.29,23.01,41.0,0.2
4940,7/25/2023 20:00,23.12,32.34,30.0,0.22
4941,7/25/2023 21:00,12.43,29.17,83.0,0.27
4942,7/25/2023 22:00,10.36,23.64,96.0,0.2
4943,7/25/2023 23:00,5.29,19.51,78.0,0.2
4944,7/26/2023 0:00,8.76,31.66,43.0,0.21
4945,7/26/2023 1:00,17.54,21.17,32.0,0.24
4946,7/26/2023 2:00,21.25,21.46,27.0,0.22
4947,7/26/2023 3:00,23.97,15.69,77.0,0.18
4948,7/26/2023 4:00,5.63,34.83,136.0,0.2
4949,7/26/2023 5:00,11.62,15.66,92.0,0.16
4950,7/26/2023 6:00,16.07,33.41,134.0,0.17
4951,7/26/2023 7:00,19.16,30.96,97.0,0.13
4952,7/26/2023 8:00,23.17,18.1,6.0,0.16
4953,7/26/2023 9:00,22.69,19.21,14.0,0.29
4954,7/26/2023 10:00,8.13,30.07,140.0,0.26
4955,7/26/2023 11:00,11.98,24.54,114.0,0.26
4956,7/26/2023 12:00,13.99,20.54,93.0,0.19
4957,7/26/2023 13:00,7.07,26.46,36.0,0.12
4958,7/26/2023 14:00,13.44,21.84,32.0,0.21
4959,7/26/2023 15:00,15.87,20.25,84.0,0.1
4960,7/26/2023 16:00,10.68,32.34,122.0,0.21
4961,7/26/2023 17:00,21.71,24.22,71.0,0.14
4962,7/26/2023 18:00,22.84,17.34,40.0,0.14
4963,7/26/2023 19:00,11.69,18.68,23.0,0.18
4964,7/26/2023 20:00,23.03,16.12,126.0,0.3
4965,7/26/2023 21:00,10.75,28.53,140.0,0.18
4966,7/26/2023 22:00,13.45,16.06,6.0,0.16
4967,7/26/2023 23:00,17.84,23.08,70.0,0.3
4968,7/27/2023 0:00,15.13,29.97,138.0,0.13
4969,7/27/2023 1:00,20.13,27.51,39.0,0.24
4970,7/27/2023 2:00,22.31,16.14,89.0,0.17
4971,7/27/2023 3:00,22.8,21.24,69.0,0.14
4972,7/27/2023 4:00,17.72,28.57,56.0,0.22
4973,7/27/2023 5:00,13.31,17.29,8.0,0.25
4974,7/27/2023 6:00,9.96,31.94,59.0,0.2
4975,7/27/2023 7:00,15.55,28.61,91.0,0.18
4976,7/27/2023 8:00,10.15,28.03,84.0,0.16
4977,7/27/2023 9:00,17.5,21.09,77.0,0.16
4978,7/27/2023 10:00,24.22,31.65,22.0,0.22
4979,7/27/2023 11:00,17.14,31.78,39.0,0.15
4980,7/27/2023 12:00,16.43,15.82,64.0,0.22
4981,7/27/2023 13:00,6.22,27.39,113.0,0.12
4982,7/27/2023 14:00,17.91,21.07,75.0,0.22
4983,7/27/2023 15:00,7.5,28.79,69.0,0.2
4984,7/27/2023 16:00,20.22,16.99,147.0,0.21
4985,7/27/2023 17:00,5.02,30.27,146.0,0.25
4986,7/27/2023 18:00,21.74,21.97,84.0,0.24
4987,7/27/2023 19:00,6.37,28.72,86.0,0.19
4988,7/27/2023 20:00,23.12,19.88,62.0,0.21
4989,7/27/2023 21:00,10.88,33.81,7.0,0.1
4990,7/27/2023 22:00,7.8,27.76,68.0,0.1
4991,7/27/2023 23:00,18.46,20.48,60.0,0.28
4992,7/28/2023 0:00,20.31,21.87,113.0,0.15
4993,7/28/2023 1:00,22.72,24.03,39.0,0.26
4994,7/28/2023 2:00,21.22,30.38,68.0,0.29
4995,7/28/2023 3:00,14.97,21.76,35.0,0.16
4996,7/28/2023 4:00,18.06,27.18,35.0,0.28
4997,7/28/2023 5:00,14.01,23.99,122.0,0.27
4998,7/28/2023 6:00,5.71,33.36,106.0,0.26
4999,7/28/2023 7:00,23.42,29.81,79.0,0.27
5000,7/28/2023 8:00,14.09,23.75,123.0,0.17
5001,7/28/2023 9:00,9.36,16.38,44.0,0.26
5002,7/28/2023 10:00,8.84,28.58,17.0,0.12
5003,7/28/2023 11:00,15.68,23.32,74.0,0.29
5004,7/28/2023 12:00,14.86,33.9,76.0,0.19
5005,7/28/2023 13:00,24.71,23.33,125.0,0.17
5006,7/28/2023 14:00,7.67,28.51,75.0,0.19
5007,7/28/2023 15:00,10.27,25.94,84.0,0.18
5008,7/28/2023 16:00,21.25,18.03,49.0,0.14
5009,7/28/2023 17:00,6.47,34.44,142.0,0.23
5010,7/28/2023 18:00,12.12,30.46,33.0,0.25
5011,7/28/2023 19:00,10.88,34.04,78.0,0.13
5012,7/28/2023 20:00,19.53,24.39,90.0,0.26
5013,7/28/2023 21:00,9.36,28.19,147.0,0.17
5014,7/28/2023 22:00,21.11,22.97,138.0,0.29
5015,7/28/2023 23:00,14.88,20.85,27.0,0.15
5016,7/29/2023 0:00,19.29,34.08,150.0,0.11
5017,7/29/2023 1:00,5.31,20.09,144.0,0.19
5018,7/29/2023 2:00,11.7,25.2,39.0,0.18
5019,7/29/2023 3:00,7.96,33.64,127.0,0.11
5020,7/29/2023 4:00,20.58,29.79,58.0,0.23
5021,7/29/2023 5:00,18.03,34.46,148.0,0.1
5022,7/29/2023 6:00,10.38,30.31,142.0,0.24
5023,7/29/2023 7:00,7.26,32.85,109.0,0.29
5024,7/29/2023 8:00,18.13,22.96,132.0,0.21
5025,7/29/2023 9:00,8.55,30.79,32.0,0.19
5026,7/29/2023 10:00,11.36,23.73,62.0,0.14
5027,7/29/2023 11:00,18.86,24.07,126.0,0.23
5028,7/29/2023 12:00,20.36,21.38,93.0,0.13
5029,7/29/2023 13:00,21.94,24.08,132.0,0.13
5030,7/29/2023 14:00,12.81,20.33,86.0,0.22
5031,7/29/2023 15:00,21.25,24.84,41.0,0.24
5032,7/29/2023 16:00,13.86,28.95,111.0,0.23
5033,7/29/2023 17:00,6.55,25.36,113.0,0.21
5034,7/29/2023 18:00,19.33,21.59,116.0,0.27
5035,7/29/2023 19:00,6.99,28.85,115.0,0.24
5036,7/29/2023 20:00,11.83,28.49,27.0,0.21
5037,7/29/2023 21:00,8.05,31.18,121.0,0.26
5038,7/29/2023 22:00,5.15,22.56,96.0,0.14
5039,7/29/2023 23:00,17.94,28.86,136.0,0.21
5040,7/30/2023 0:00,13.89,23.59,10.0,0.26
5041,7/30/2023 1:00,17.65,25.03,76.0,0.11
5042,7/30/2023 2:00,21.0,28.81,121.0,0.19
5043,7/30/2023 3:00,21.08,30.17,7.0,0.23
5044,7/30/2023 4:00,16.92,22.47,55.0,0.28
5045,7/30/2023 5:00,5.59,34.62,103.0,0.28
5046,7/30/2023 6:00,10.87,33.4,43.0,0.26
5047,7/30/2023 7:00,24.71,30.86,72.0,0.28
5048,7/30/2023 8:00,18.54,19.13,96.0,0.22
5049,7/30/2023 9:00,19.06,19.2,107.0,0.24
5050,7/30/2023 10:00,11.82,15.51,7.0,0.24
5051,7/30/2023 11:00,11.86,25.7,25.0,0.28
5052,7/30/2023 12:00,17.06,20.14,10.0,0.2
5053,7/30/2023 13:00,15.97,32.8,86.0,0.27
5054,7/30/2023 14:00,12.46,19.12,83.0,0.18
5055,7/30/2023 15:00,18.69,16.73,78.0,0.28
